id,image_path,label,text,reason
78095,78095.png,1,,disrespects the females by trivializing non-consensual child-bearing and abandonment of children.
78096,78096.png,1,,incites violence against the females by suggesting that their husbands beat them up when they are too drunk.
78124,78124.png,1,,ridicules the asians for having poor peripheral visions by suggesting that they need fullscreen view to see properly.
78125,78125.png,1,,ridicules the whites as incestuous by suggesting that they engage in sexual intercourse with their cousins.
78132,78132.png,1,,ostracizes the muslims by calling for all other races to unite against the muslims.
78192,78192.png,1,,ridicules the people with intellectual disabilities as retarded.
78243,78243.png,1,,ridicules the muslims as degenerates by suggesting that muslim males engage in sexual intercourse with goats and have no regrets about it.
78260,78260.png,1,,ostracizes the muslims by suggesting their presence offends people and they must be banned.
78293,78293.png,1,,ridicules the asians as savages by suggesting that the asians eat dogs.
78294,78294.png,1,,ridicules the muslims as untrustworthy by using the 9/11 attacks as a reason to not vote them into the us government.
78296,78296.png,1,,uses derogatory terms against the muslims that imply that muslim males engage in sexual intercourse with goats.
78314,78314.png,1,,ridicules the blacks as irresponsible by suggesting that the blacks abandon their children.
78315,78315.png,1,,ridicules the muslims as degenerates by suggesting that muslim males engage in sexual intercourse with goats.
78351,78351.png,1,,ridicules the females as less-capable humans by suggesting that their only job is to make sandwiches for their husbands.
78401,78401.png,1,,ridicules the whites as murders by suggesting that the whites kill their parents.
78405,78405.png,1,,ridicules the muslims as degenerates by suggesting that muslim males engage in sexual intercourse with goats.
78409,78409.png,1,,disrespects the jews by trivializing the internment and killing of jews in concentration camps like auschwitz during the holocaust.
78450,78450.png,1,,disrespects the palestinians by suggesting that there isn't a state such as palestine.
78459,78459.png,1,,disrespects the people with physical disabilities by suggesting that their disabilities can be cured if somebody hit them hard like one hits the tv remote hard to make it work.
78465,78465.png,1,,ridicules the muslims as degenerates by suggesting that the muslims as paedophiles and rapists.
78469,78469.png,1,,ridicules the lgbt community as mentally ill by suggesting that every letter in the word lgbt stands for a mental disorder.
78492,78492.png,1,,disrespects the blacks by joking about the blacks being the usual victim of shootings.
78532,78532.png,1,,ridicules the whites as terrorists by mocking the large number of school shootings that happen in the us.
78564,78564.png,1,,dehumanizes the females as less capable humans by suggesting that the females are only good for housekeeping chores like dishwashing.
78610,78610.png,1,,ridicules the muslims by suggesting that the muslims threaten people with death if they do not follow islam.
78634,78634.png,1,,ridicules the blacks by mocking their manner of speaking english.
78642,78642.png,1,,disrespects the american indians by trivializing native american heritage and acting confused by the notion of columbus day.
78693,78693.png,1,,disrespects the jews by trivializing the killing of jews in gas chambers during the holocaust.
78903,78903.png,1,,ridicules the whites as paedophiles by mocking the marriage of woody allen to a woman 30 years younger than him.
78923,78923.png,1,,dehumanizes the blacks as primitive by likening them to monkeys.
78925,78925.png,1,,disrespects the lgbt community by trivializing the need for transgender rights.
79024,79024.png,1,,incites violence against the lgbt community by calling people to kill transgenders.
79032,79032.png,1,,ridicules the lgbt community by mocking the sexual activities of lesbians.
79045,79045.png,1,,ridicules the people with physical disabilities by mocking the inability of conjoined twins to perform activities individually.
79062,79062.png,1,,disrespects the jews by trivializing the internment and killing of jews in concentration camps by the germans during the holocaust.
79068,79068.png,1,,mocks the blacks for being defective compared to the others.
79103,79103.png,1,,derides the whites as racists.
79124,79124.png,1,,uses derogatory terms against the lgbt community.
79125,79125.png,1,,mocks the jews by making fun of the mass cremation of jews during the holocaust.
79128,79128.png,1,,mocks the africans for being in a famine.
79138,79138.png,1,,derides the females as cunning backstabbers that cannot be trusted.
79182,79182.png,1,,mocks the lgbt community by referring to gays as fruits.
79250,79250.png,1,,uses derogatory terms against the whites to make fun of them for being poor.
79321,79321.png,1,,uses derogatory terms against the blacks.
79351,79351.png,1,,mocks the jews for getting mad at hitler when he had millions of jews killed during the holocaust.
79352,79352.png,1,,derides the middle easts as terrorists that countdown for a bomb.
79368,79368.png,1,,mocks the africans for the lengths that they will go for food because they are in a famine.
79423,79423.png,1,,derides the germans as a warmongering country.
79451,79451.png,1,,dehumanizes the females as less capable humans suited for household chores like making kool aid.
79463,79463.png,1,,mocks the lgbt community by referring to each letter in the acronym as a mental disorder.
79562,79562.png,1,,mocks the people with physical disabilities for being unable to see the new emojis created for the visually impaired.
79608,79608.png,1,,derides the muslims as gay killers.
79614,79614.png,1,,mocks the iraqis as ugly and making fun of them wearing a burqa.
79680,79680.png,1,,mocks the americans for their high occurrences of school shooting.
79806,79806.png,1,,mocks the people with physical disabilities by joking about the seizures and spasms that they suffer from.
79830,79830.png,1,,mocks the muslims as plane hijackers.
79832,79832.png,1,,incites violence against the people with physical disabilities by suggesting to break the fingers of deaf people to stop them from insulting one with sign language.
79834,79834.png,1,,incites violence against the muslims by calling people to arms to fight back back against the muslims.
79846,79846.png,1,,derides the jews as a manipulative murdering race that has infiltrated governments to seize control.
80156,80156.png,1,,derides the muslims as indiscriminate killers that the government keeps bringing in.
80169,80169.png,1,,mocks the muslims by comparing to the tusken raiders that are sand natives and less civilised.
80172,80172.png,1,,derides the blacks as cringey for their skin tone.
80195,80195.png,1,,mocks the blacks by making fun of them being lynched in the past.
80259,80259.png,1,,mocks the immigrants for not being able to speak english.
80265,80265.png,1,,dehumanizes the females as machines that are broken when they are actually suffering from menstrual cramps.
80316,80316.png,1,,dehumanizes the muslims as savages that are uniting to fight against the world.
80361,80361.png,1,,insults the people of color by referring to them as a problem.
80397,80397.png,1,,ostracizes the muslims by calling for them to get out of europe and go home.
80451,80451.png,1,,dehumanizes the females as less capable humans suited for household chores like dishwashing.
80453,80453.png,1,,mocks the lgbt community for engaging in anal sex and addressing them as it.
80534,80534.png,1,,disrespects the jews by downplaying hitlers actions against the jews as standing up to the jews.
80537,80537.png,1,,mocks the whites by suggesting they engage in incest.
80576,80576.png,1,,derides the blacks as a thieving race that have an urge to steal anything that does not belong to them.
80612,80612.png,1,,dehumanizes the blacks as inferior creatures akin to monkeys by likening a black that was shot and died to a monkey.
80742,80742.png,1,,disrespects the lgbt community by mocking transgender women.
80764,80764.png,1,,derides the females as snakes that are sly and deceitful.
80765,80765.png,1,,dehumanizes the females as inferior humans that should be treated badly to get them to open up.
80924,80924.png,1,,mocks the whites as salt water whiteback supremacists that are old and still using ships as their main form of transport.
80945,80945.png,1,,mocks the females by comparing feminist literature to cookbooks to suggest that the females are inferior and are more suited to chores like cooking.
80965,80965.png,1,,derides the muslims as terrorists.
80967,80967.png,1,,mocks the blacks as illiterate.
80972,80972.png,1,,mocks the muslims for their headdress by suggesting they use it in place of toilet paper.
81027,81027.png,1,,mocks the people with physical disabilities for being unable to stand during the playing of the national anthem.
81079,81079.png,1,,incites violence against the females if they stop working.
81092,81092.png,1,,mocks the blacks by threatening to call them niggers in an online argument.
81094,81094.png,1,,disrespects the blacks by trivializing the lynching of blacks in mississippi and comparing it to the likes of a swing set.
81203,81203.png,1,,mocks the muslims by making the christchurch mosque shootings look like an accomplishment.
81245,81245.png,1,,uses derogatory terms against the whites by referring to them as crackers.
81259,81259.png,1,,incites violence towards the lgbt community by threatening to beat them with a bat.
81260,81260.png,1,,derides the whites for signing away other races to poverty slavery and imprisonment.
81279,81279.png,1,,derides the muslims as a religion that behead those who mock islam.
81294,81294.png,1,,mocks the lgbt community for undergoing sex reassignment surgery.
81305,81305.png,1,,mocks the japanese for being stupid to attack pearl harbor in wwii.
81365,81365.png,1,,mocks the muslims as having small penises and having sex with goats.
81374,81374.png,1,,mocks the muslims by portraying them as pig heads which are offensive to muslims.
81423,81423.png,1,,mocks the blacks for having abusive fathers.
81457,81457.png,1,,disrespects the muslims by referring to islam as a destructive ideology.
81529,81529.png,1,,incites violence against the lgbt community by calling for people to go beat up lesbians during pride month.
81536,81536.png,1,,incites violence against the immigrants by wanting to shoot them.
81540,81540.png,1,,derides the muslims as terrorists that are trying to defund homeland security and undermine safety in america.
81546,81546.png,1,,mocks the blacks by making fun of their skin color being derived from anal sex.
81602,81602.png,1,,mocks the lgbt community by comparing transgender people to a truck with two tractor units which looks unnatural and unnecessary.
81603,81603.png,1,,derides the blacks as inhuman and not black.
81624,81624.png,1,,mocks the lgbt community for having anal sex when girls have buttholes too.
81759,81759.png,1,,mocks the blacks for accepting the colonizers that raped and pillaged them.
81904,81904.png,1,,derides the blacks by referring to the children between blacks and other races as bastard mixed race children.
81942,81942.png,1,,derides the blacks as devil spawn due to their association with the number 666.
81953,81953.png,1,,derides the muslims as terrorists even though they are offering food.
81975,81975.png,1,,mocks the africans for being so hungry that they will swallow anything even semen.
81976,81976.png,1,,dehumanizes the blacks as inferior and evolved from the ape man.
82016,82016.png,1,,mocks the christians for being backward and unevolved.
82045,82045.png,1,,mocks the jews for suffering throughout history during the holocaust and when jesus feed five thousand jews with five loaves and two fish.
82079,82079.png,1,,mocks the blacks for their history as cotton-picking slaves.
82094,82094.png,1,,mocks the blacks as criminals that get sentenced very often.
82104,82104.png,1,,uses derogatory terms against the blacks.
82134,82134.png,1,,uses derogatory terms against the blacks.
82139,82139.png,1,,derides the blacks as bad smelling so even blind people can hate them.
82150,82150.png,1,,mocks the people with physical disabilities for sharing the same body.
82154,82154.png,1,,disrespects the jews by joking about the prisoner numbers tattooed on the forearms of the jews during the holocaust.
82163,82163.png,1,,mocks the whites.
82316,82316.png,1,,mocks the blacks for their history as slaves to the whites.
82359,82359.png,1,,mocks the people with physical disabilities for not having legs.
82367,82367.png,1,,mocks the whites as pedophiles.
82369,82369.png,1,,derides the muslims for trying to drive out white people and asking for them to be deported.
82379,82379.png,1,,derides the whites as white trash.
82413,82413.png,1,,mocks the females by downplaying rape as a cuddle with a struggle.
82461,82461.png,1,,contains the ku klux klan which is a white supremacist group against the blacks and tries to incite hate against the blacks.
82510,82510.png,1,,mocks the jews for being unable to escape from their deaths in the gas chambers during the holocaust.
82539,82539.png,1,,derides the muslims as terrorists that seek to defund homeland security.
82540,82540.png,1,,mocks the jews for their deaths during the holocaust causing them to turn into skeletons.
82593,82593.png,1,,derides the muslims for allowing polygamy and for abusing their wives.
82609,82609.png,1,,incites violence against the lgbt community by calling for people to go kill transgender persons.
82693,82693.png,1,,derides the lgbt community as blasphemous to god as they were unintended by god.
82697,82697.png,1,,mocks the muslims for having relationships with goats.
82705,82705.png,1,,mocks the females as bad drivers and stating that the only thing worse than one female driver is two.
82714,82714.png,1,,mocks the blacks by perpetuating the stereotype that they like watermelon grape soda and fried chicken.
82719,82719.png,1,,mocks the jews by downplaying a cart of jewish corpses as the jews playing a game of twister.
82736,82736.png,1,,dehumanizes the females as less capable humans suited for household chores like dishwashing.
82756,82756.png,1,,mocks the muslims as a petty religion that tries to undermine the hindus.
82761,82761.png,1,,mocks the asians as creatures that are attracted to rice and fix up electronics if offered rice.
82941,82941.png,1,,derides the americans for locking up immigrants and likening them to concentration camps.
82943,82943.png,1,,mocks the people with physical disabilities for not being able to see the difference between a rat and a dog.
82946,82946.png,1,,mocks the muslims by likening their burqa to trash bags.
82963,82963.png,1,,mocks the blacks by downplaying the racism and prejudice they face and spinning the blacks as the cause of racism instead.
83024,83024.png,1,,dehumanizes the females as sex objects.
83025,83025.png,1,,mocks the israelis as thieves that steal because their god promised them that item.
83052,83052.png,1,,dehumanizes the blacks as an inferior race by likening them to monkeys.
83056,83056.png,1,,dehumanizes the blacks as inferior and comparable to monkeys.
83076,83076.png,1,,disrespects the blacks by saying racism is ok.
83095,83095.png,1,,mocks the asians for being bad drivers that crash their cars.
83125,83125.png,1,,mocks the females for developing eating disorders.
83152,83152.png,1,,derides the muslims as terrorists that are giving birth to bombs every minute.
83201,83201.png,1,,dehumanizes the females as inferior in intellect to men and even dolphins.
83206,83206.png,1,,disrespects the jews by suggesting hitler let some of the jews live to spread his ideology.
83219,83219.png,1,,uses derogatory terms against the blacks by making a new term squigga out of squirrel and nigga.
83246,83246.png,1,,mocks the jews by joking about fearing the gas chambers that killed many jews during the holocaust.
83256,83256.png,1,,dehumanizes the females as less capable humans that often make mistakes like burning the food.
83271,83271.png,1,,mocks the lgbt community by making fun of gay men that have anal sex.
83415,83415.png,1,,incites violence against the koreans by threatening to target them for military operations.
83427,83427.png,1,,disrespects the lgbt community by refusing to accept their gender identities.
83429,83429.png,1,,mocks the lgbt community by calling a transgender woman a man.
83456,83456.png,1,,mocks the jews for being cremated during the holocaust and going up the chimney as smoke and ashes.
83490,83490.png,1,,mocks the muslims for being violent when faced with criticisms that they are violent.
83504,83504.png,1,,derides the muslims as terrorists that are anything but peaceful.
83509,83509.png,1,,mocks the lgbt community by treating their genders as some puzzle to solve.
83527,83527.png,1,,incites violence against the lgbt community by threatening to beat them up with a bat.
83547,83547.png,1,,derides the whites as supporters of slavery that own many pets to compensate for the loss of not being able to own slaves anymore.
83549,83549.png,1,,derides the muslims by not wanting to associate with them and referring to them as damn muslims.
83579,83579.png,1,,disrespects the jews by downplaying hitlers culling of the jews as him cooking a meal in the oven.
83602,83602.png,1,,uses derogatory terms against the blacks to mock a dead black man.
83619,83619.png,1,,derides the blacks as cheater in school.
83624,83624.png,1,,dehumanizes the females as inferior humans suited for household chores like dishwashing.
83650,83650.png,1,,derides the muslims as terrorists and suicide bombers.
83657,83657.png,1,,disrespects the jews by joking about hitler and anne frank in a birthday.
83719,83719.png,1,,dehumanizes the females as inferior humans that should serve as punching bags and sex objects for men.
83764,83764.png,1,,disrespects the muslims by joking about the killings of the 49 muslims by brenton tarrant.
83907,83907.png,1,,mocks the jews by making a holocaust joke about the jews starving behind barbed wire fences.
83914,83914.png,1,,dehumanizes the blacks as monkeys.
83921,83921.png,1,,derides the muslims as terrorists by likening them to osama bin laden.
83927,83927.png,1,,mocks the lgbt community by making fun of transgender women.
83957,83957.png,1,,derides the muslims for trying to change the us into a country where women are forced to keep their mouth shut.
83964,83964.png,1,,uses derogatory terms against the lgbt community targeting transgender women.
83965,83965.png,1,,mocks the whites by referring to them as ugly crack addict looking poor white trash.
84016,84016.png,1,,mocks the females as idiots because they post slutty pictures of themselves yet wonder why men do not date them.
84059,84059.png,1,,mocks the lgbt community by calling a transgender woman a man.
84069,84069.png,1,,mocks the females as bad drivers and suggesting that there would be less car accidents if they were not allowed to drive.
84097,84097.png,1,,mocks the lgbt community by making fun of their name and referring to each letter as a mental disorder.
84106,84106.png,1,,mocks the whites as dumb ass crackas that do stunts like taking photos in the middle of the road.
84152,84152.png,1,,dehumanizes the females as less capable humans suited for household chores like dishwashing.
84192,84192.png,1,,dehumanizes the females as inferior humans that deserve to be treated like shit.
84237,84237.png,1,,mocks the muslims as goat humpers.
84269,84269.png,1,,disrespects the jews by joking about anne frank's plight during the holocaust as a puzzle of ashes.
84291,84291.png,1,,derides the muslims as ingrates to society that are pedophiles and terrorists that spread hate.
84295,84295.png,1,,mocks the muslims for humping goats and engaging in polygamy.
84327,84327.png,1,,uses derogatory terms against the blacks and comparing the blacks to monkeys.
84502,84502.png,1,,mocks the muslims by suggesting they have sex with goats and make porn out of it.
84516,84516.png,1,,mocks the whites as crazy conspiracy theorists that believe windmills can blow and spread cancer.
84521,84521.png,1,,mocks the asians for having small eyes that change to fullscreen mode when they widen their eyes.
84527,84527.png,1,,mocks the lgbt community by making fun of transgender women.
84531,84531.png,1,,mocks the blacks for their history of being slaves on the plantations of the whites.
84537,84537.png,1,,mocks the blacks as thieves by suggesting that if a steak is black it could steal a television.
84563,84563.png,1,,mocks the muslims for exploding in suicide attacks.
84576,84576.png,1,,derides the whites as dangerous colonizers that colonized the native americans.
84592,84592.png,1,,incites violence against the lgbt community by threatening to kick them.
84596,84596.png,1,,mocks the muslims as goat fuckers that use a goat as a glory hole.
84620,84620.png,1,,derides the muslims as people that will never be accepted as germans even if they are born in germany.
84653,84653.png,1,,disrespects the jews by making a shower joke about the gas chambers used during the holocaust to kill the jews.
84673,84673.png,1,,dehumanizes the females as inferior creatures akin to dogs.
84910,84910.png,1,,dehumanizes the blacks as monkeys.
84913,84913.png,1,,mocks the mexicans for illegally crossing the border.
84926,84926.png,1,,dehumanizes the blacks as inferior humans that should not have run for president.
84965,84965.png,1,,mocks the lgbt community by making fun of transgender women.
84970,84970.png,1,,incites violence against the people with intellectual disabilities and asking them to kill themselves.
85012,85012.png,1,,mocks the lgbt community by calling lesbians bitter ugly and attention seeking.
85034,85034.png,1,,derides the whites as white trash.
85062,85062.png,1,,dehumanizes the people with intellectual disabilities as inferior humans and unwelcome.
85096,85096.png,1,,ostracizes the lgbt community and calling them faggots.
85097,85097.png,1,,mocks the blacks as thieves and being invisible in the dark because of their skin color.
85139,85139.png,1,,incites violence against the blacks by threatening to hunt them down like liam neeson's character in the taken movies.
85146,85146.png,1,,incites violence against the lgbt community by threatening to push gays off buildings.
85172,85172.png,1,,mocks the muslims as people that sell their daughters for goats.
85269,85269.png,1,,mocks the muslims as plane hijackers that carry out suicide attacks.
85291,85291.png,1,,mocks the blacks by suggesting the only way to get a black guy to see his baby is to surprise him with it otherwise he will abandon the baby.
85307,85307.png,1,,dehumanizes the whites as inferior and comparable to gorillas.
85314,85314.png,1,,derides the mexicans as rapists.
85316,85316.png,1,,dehumanizes the blacks as lesser humans comparable to bigfoot.
85324,85324.png,1,,derides the muslims as cowardly ass bitches.
85379,85379.png,1,,derides the jews as a race hated by both muslims and conservatives alike.
85392,85392.png,1,,mocks the muslims as goat humpers.
85394,85394.png,1,,mocks the the people with physical disabilities for suffering from spasms and seizures.
85439,85439.png,1,,derides the muslims for allowing polygamy and for abusing their wives.
85461,85461.png,1,,dehumanizes the blacks as property that can be ridden on for racing for traded as winnings.
85716,85716.png,1,,mocks the people with intellectual disabilities and referring to them as potatoes while threatening to rape them.
85721,85721.png,1,,insults the people of color by suggesting that they're not worth being friends with.
85730,85730.png,1,,derides the muslims as satan worshippers that are spreading their ideology.
85930,85930.png,1,,disrespects the females by calling them retards.
85936,85936.png,1,,mocks the lgbt community by comparing gay love to pedophilia and bestiality.
85976,85976.png,1,,derides the turks for commiting the armenian genocide during ww1.
86023,86023.png,1,,derides the whites for culturally appropriating to fill up their empty white settler souls.
86024,86024.png,1,,mocks the muslims as suicide bombers.
86031,86031.png,1,,dehumanizes the females as less capable humans suited for household chores like dishwashing.
86045,86045.png,1,,mocks the blacks for their history of being slaves to the whites.
86071,86071.png,1,,mocks the people with physical disabilities for having to use sign language.
86072,86072.png,1,,incites violence against the lgbt community and suggesting they should fear the creator of the meme.
86075,86075.png,1,,derides the males for abandoning their children.
86103,86103.png,1,,derides the whites as slave masters that sold the blacks in slavery and used them as caregivers for their own babies.
86104,86104.png,1,,dehumanizes the blacks as inferior creatures comparable to animals that are featured by national geographic.
86125,86125.png,1,,uses derogatory terms against the blacks to insult them.
86142,86142.png,1,,dehumanizes the females as inferior humans suited for household chores like dishwashing.
86159,86159.png,1,,mocks the muslims as plane hijackers that carry out suicide attacks.
86172,86172.png,1,,disrespects the females with a necrophilia joke.
86205,86205.png,1,,mocks the lgbt community by using them as a derogatory term against politicians.
86217,86217.png,1,,mocks the blacks by referring to two black victims of mob lynching as wind chimes.
86249,86249.png,1,,mocks the muslims as people that like to butt fuck goats.
86250,86250.png,1,,uses derogatory terms against the lgbt community to suggest they are inferior.
86307,86307.png,1,,derides the muslims as immigrants that seek to change america to follow sharia laws.
86329,86329.png,1,,disrespects the muslims by mocking the 49 muslims that were killed in the christchurch mosque shootings.
86351,86351.png,1,,dehumanizes the females as sex objects that should provide sex for men.
86479,86479.png,1,,mocks the people with physical disabilities for being unable to make a sandwich as they have no hands.
86509,86509.png,1,,dehumanizes the males as pigs.
86540,86540.png,1,,incites violence against the lgbt community by going on a hunt for transgender people.
86543,86543.png,1,,mocks the jews by joking about anne frank and downplaying the burning of jews during the holocaust.
86701,86701.png,1,,derides the muslims as terrorists that seek to destroy the us.
86713,86713.png,1,,mocks the muslims as goat fuckers.
86725,86725.png,1,,mocks the jews by joking about the nazis and concentration camps that caused many jews to die.
86730,86730.png,1,,mocks the americans by laughing at the 9/11 attacks that killed many americans.
86750,86750.png,1,,derides the muslims as a religion that should be systematically identified and discriminated against.
86910,86910.png,1,,mocks the whites by suggesting they would have nothing without their white privilege.
86912,86912.png,1,,dehumanizes the females as inferior humans that are less efficient in their work and hence get paid less.
86914,86914.png,1,,mocks the blacks for being shot by the police even though they are unarmed.
86925,86925.png,1,,incites violence against the females by suggesting that they should be shot.
87023,87023.png,1,,mocks the lgbt community for getting hiv.
87054,87054.png,1,,mocks the jews by downplaying hitler burning the jews as a kid that did something wrong and got grounded by his mom.
87059,87059.png,1,,disrespects the lgbt community by asking for people to discriminate against them.
87063,87063.png,1,,mocks the people with intellectual disabilities by threatening to trigger ptsd in veterans by setting off party poppers.
87065,87065.png,1,,derides the females as crazy throughout the year.
87140,87140.png,1,,mocks the females as bad drivers and stating that the only thing worse than one female driver is two.
87149,87149.png,1,,derides the muslims as killers of non believers of allah.
87190,87190.png,1,,mocks the muslims as goat fuckers.
87209,87209.png,1,,mocks the blacks by making fun of their facial features as a result of melting at 86f.
87219,87219.png,1,,mocks the muslims as goat humpers.
87230,87230.png,1,,derides the blacks as mass murderers of their own race.
87234,87234.png,1,,dehumanizes the lgbt community as inferior humans that should not be allowed to serve in the military.
87239,87239.png,1,,uses derogatory terms against the blacks to taunt them.
87253,87253.png,1,,derides the muslims as a danger to americans.
87261,87261.png,1,,mocks the lgbt community by making fun of lesbians having sex.
87263,87263.png,1,,derides the whites as white trash racists.
87296,87296.png,1,,mocks the muslims for complaining about islamophobia when they hate everyone else.
87340,87340.png,1,,mocks the jews by downplaying hitler's culling of the jews as him cleaning up his friends list.
87341,87341.png,1,,mocks the blacks by reminding them of their history of being enslaved and chained by the whites.
87345,87345.png,1,,mocks the blacks for their fathers that abandon the family when the child is born.
87365,87365.png,1,,mocks the mexicans as illegal immigrants.
87409,87409.png,1,,incites violence against the lgbt community by calling for people to go hunting for transgenders.
87426,87426.png,1,,mocks the lgbt community for the number of genders they have.
87429,87429.png,1,,mocks the chinese for their baby names by claiming they made them up from the noises that the baby makes after being throw down the stairs.
87436,87436.png,1,,derides the muslims for recruiting and converting children to terrorists during nativity plays.
87453,87453.png,1,,mocks the americans for their high frequency of school shootings.
87519,87519.png,1,,derides the muslims as an enemy of the americans that caused the 9/11 attacks.
87539,87539.png,1,,mocks the muslims as people that are into bestiality with goats.
87564,87564.png,1,,disrespects the jews by referring to the death toll of 6 million jews as an accomplishment compared to the rookie numbers of the 72 that died in a syrian chemical attack.
87592,87592.png,1,,mocks the muslims as plane hijackers on a suicide attack.
87604,87604.png,1,,mocks the whites with a series of insults.
87615,87615.png,1,,incites violence against the jews by vowing to finish what hitler started against the jews.
87620,87620.png,1,,mocks the muslims for being sexually attracted to goats.
87625,87625.png,1,,dehumanizes the females as inferior humans suited for household chores like dishwashing.
87645,87645.png,1,,dehumanizes the blacks as uncivilized and comparable to dogs.
87693,87693.png,1,,mocks the muslims as inferior because they have sex with goats.
87695,87695.png,1,,mocks the people with physical disabilities for dying early during their childhood and not getting old.
87902,87902.png,1,,dehumanizes the blacks as inferior humans that should be kept as slaves.
87934,87934.png,1,,mocks the females by suggesting that they will not as strong as they think if the economy were to collapse and will resort to prostitution instead of hunting and fighting to survive.
89025,89025.png,1,,mocks the muslims as goat fuckers.
89034,89034.png,1,,mocks the lgbt community by labelling transgender women as dudes.
89035,89035.png,1,,mocks the blacks by reminding them of how they were sold by whites in slavery to make money.
89042,89042.png,1,,derides the blacks as criminals that perpetuate the black stereotype themselves.
89056,89056.png,1,,mocks the asians for being good at counting.
89067,89067.png,1,,mocks the muslims as donkey fuckers.
89072,89072.png,1,,mocks the blacks as murderers that kill each other and hence should not get mad when they are killed by white cops.
89076,89076.png,1,,derides the muslims by comparing wearing a burqa to an armed terrorist.
89102,89102.png,1,,derides the whites for ever owning slaves.
89123,89123.png,1,,dehumanizes the blacks as inferior creatures comparable to monkeys.
89126,89126.png,1,,derides the muslims as hazardous to talk to.
89142,89142.png,1,,dehumanizes the lgbt community as inferior humans that are not suited for politics.
89146,89146.png,1,,mocks the hispanics and latinos that are being detained for illegally immigrating to the us.
89156,89156.png,1,,derides the middle easts as terrorists that blow things up.
89165,89165.png,1,,mocks the females by downplaying victims of rape.
89206,89206.png,1,,derides the blacks as cringey because of their skin color.
89245,89245.png,1,,mocks the people with physical disabilities for not being able to straighten their heads.
89264,89264.png,1,,mocks the lgbt community by suggesting that they are missing a chromosome.
89275,89275.png,1,,uses derogatory terms against the blacks to suggest that they are inferior and the nessa that is white is better than the original one that had a black skin tone.
89302,89302.png,1,,uses derogatory terms against the lgbt community to mock them.
89406,89406.png,1,,mocks the whites as school shooters and suggesting that they will even shoot schools of fish.
89412,89412.png,1,,disrespects the muslims by referring to the muslim victims of the christchurch mosque shootings as rags.
89437,89437.png,1,,mocks the jews by downplaying hitler's use of gas to kill the jews.
89450,89450.png,1,,uses derogatory terms against the blacks.
89503,89503.png,1,,mocks the christians by suggesting their followers eat faeces to seek forgiveness.
89504,89504.png,1,,disrespects the people with intellectual disabilities by using the term retarded loosely.
89517,89517.png,1,,derides the whites as murderers and shooters of hispanics.
89521,89521.png,1,,mocks the people with physical disabilities for not having legs by changing a common kids rhyme to head shoulders wheels and frame.
89523,89523.png,1,,mocks the whites for being crazy.
89526,89526.png,1,,mocks the american indians by suggesting they still use smoke signals to communicate.
89541,89541.png,1,,derides the lgbt community by suggesting the world would be more advanced and better off if they never existed.
89561,89561.png,1,,disrespects the jews by downplaying their history of being cremated during the holocaust.
89621,89621.png,1,,derides the hispanics and latinos as thieves and low income individuals.
89632,89632.png,1,,incites violence against the whites by calling for a white genocide.
89634,89634.png,1,,uses derogatory terms against the lgbt community and suggesting that they are drug addicts.
89640,89640.png,1,,dehumanizes the females as less capable humans suited for household chores like dishwashing.
89723,89723.png,1,,insults the whites by calling them white trash.
89732,89732.png,1,,insults the refugees by suggesting that they are less deserving of housing than new zealanders.
89740,89740.png,1,,ridicules the africans by mocking them for the high prevalence of aids in africa.
89745,89745.png,1,,insults the blacks by suggesting that black youths are criminals who are shot by the police.
89761,89761.png,1,,ridicules the americans for most of their presidents being white.
90125,90125.png,1,,insults the muslims by mocking them by suggesting that there are no virgins left for them in heaven.
90126,90126.png,1,,vilifies the blacks by suggesting that they are thieves.
90136,90136.png,1,,insults the lgbt community by mocking the gay people by suggesting that they stupid enough to put their genitals into an exhaust pipe.
90214,90214.png,1,,insults the catholic christians by suggesting that the pope is a pedophile who fingers young children.
90247,90247.png,1,,uses derogatory terms against the blacks by referring to them as niggers.
90278,90278.png,1,,insults the muslims by suggesting that they marry numerous goats.
90351,90351.png,1,,insults the jews by suggesting that christianity should be anti-semitic again.
90365,90365.png,1,,vilifies the muslims by suggesting that they are terrorists who caused the terror attacks on the twin towers and wish to harm the united states.
90413,90413.png,1,,insults the catholic christians by suggesting that the catholic church condones pedophillia.
90468,90468.png,1,,uses derogatory terms against the lgbt community by referring to transgender people as trannies.
90471,90471.png,1,,"vilifies the mexicans by calling them rapists, drug lords and criminals."
90483,90483.png,1,,uses derogatory terms against the lgbt community by referring to them as trannies.
90513,90513.png,1,,ridicules the muslims by suggesting that they taste more disgusting than poop.
90516,90516.png,1,,insults the females by objectifying them as sex objects that can be replaced by sex robots.
90531,90531.png,1,,insults the lgbt community by suggesting that gay people should not be born.
90564,90564.png,1,,insults the muslims by suggesting that they have sex with goats.
90572,90572.png,1,,insults the jews by mocking the jews in the auschwitz concentration camp for being skinny from being malnourished.
90573,90573.png,1,,ridicules the americans by mocking the school shooting that occured at sandy hook elementary school.
90574,90574.png,1,,ridicules the asians by suggesting that they eat dogs.
90583,90583.png,1,,vilifies the muslims by suggesting that they are killers.
90587,90587.png,1,,insults the jews by making fun of the gassing of the jews in world war 2.
90614,90614.png,1,,vilifies the muslims by suggesting that they are terrorist suicide bombers.
